customer_id,name,email,address,phone_number,registration_date,status,product,quantity,price,order_date,shipping_date,payment_method,order_status,last_login,latitude,longitude,transaction_id,ip_address,user_agent
62,Misty Rice,erinrobertson@example.org,"35924 Lee Summit
Boyermouth, MH 63329",+1-907-459-4408x7635,2024-10-12,inactive,despite,4,20.44,2023-01-04,2024-11-23,PayPal,Processing,2024-10-19 03:56:01.327367,54.410691,-52.594200,78abe7ed-b805-49c5-900c-485d79bda993,42.254.102.27,Opera/9.26.(X11; Linux x86_64; ps-AF) Presto/2.9.168 Version/12.00
63,Rachel Miller,jefferywu@example.org,"124 Amy Branch
South Madisonburgh, CA 17883",455-803-6456x59431,2022-11-26,pending,without,6,88.65,2024-05-24,2024-11-27,PayPal,Processing,2024-03-19 09:55:38.629997,38.364818,-137.067866,45938d42-ab1a-44de-893e-68379759e7ca,218.143.17.127,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3120-05-16 09:21:59.975883 Firefox/3.6.4
64,Kevin Krueger,kristimata@example.com,"27794 Nelson Junction Apt. 844
South Elizabethton, WI 51638",+1-767-642-8154x252,2023-09-18,inactive,small,6,37.42,2022-08-16,2024-12-06,PayPal,Cancelled,2024-08-30 14:15:23.036421,-43.538736,40.297308,7ac48db2-232a-41e5-983e-313a2cca457c,13.159.81.61,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/16.0q4961.0 Mobile/45Z719 Safari/535.1"
65,Nicole Brown,juan13@example.com,"824 Gregory Keys
Carolland, ID 25808",(706)268-0209x59802,2024-09-20,active,party,2,44.26,2023-09-09,2024-12-17,Credit Card,Shipped,2024-06-06 23:00:45.982661,7.9452115,-136.273704,6e54d993-6ac4-4849-91ee-ec7c5e383bbc,83.138.153.214,Opera/9.81.(Windows NT 6.2; nl-AW) Presto/2.9.180 Version/11.00
66,Clarence Barrett,johnlindsey@example.org,"4891 Mitchell Club
Stevenberg, MI 56044",792-733-5106x9127,2020-01-28,inactive,away,6,98.64,2023-11-22,2024-12-01,Bank Transfer,Cancelled,2024-10-29 01:16:16.585245,-13.7744625,-33.299387,7661de92-1b1a-4ee6-a0bf-c2100f3976ab,195.106.74.231,Opera/9.13.(Windows NT 5.0; hne-IN) Presto/2.9.189 Version/12.00
67,Christopher Edwards,jesus71@example.org,"523 Mitchell Orchard
Christopherfurt, PW 42535",218-440-5943x079,2023-07-27,inactive,together,10,30.52,2023-07-11,2024-12-17,Bank Transfer,Cancelled,2024-09-10 15:21:29.763275,-49.2943765,-17.113502,62f11bb9-edc5-4ac8-81a3-841834b7f08c,192.176.114.168,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1)
68,Tyler Woods,daviskimberly@example.com,"304 Mejia Radial Suite 499
Pittschester, VT 60224",(410)387-0383,2024-03-26,active,value,8,58.4,2023-02-18,2024-12-03,Bank Transfer,Processing,2024-03-31 21:29:20.082213,-50.651745,76.099343,ae6bb72e-b06d-49ba-9eb1-06eaecb967e3,181.28.231.167,Opera/9.32.(Windows NT 11.0; lzh-TW) Presto/2.9.190 Version/10.00
69,Tony Mendez,jruiz@example.net,"3002 Denise Square
Smithfurt, MH 77188",001-583-452-4661x4808,2021-07-13,active,list,6,65.8,2023-02-19,2024-12-14,Credit Card,Processing,2024-10-01 02:28:48.939564,-38.683189,-176.459632,d777b5ab-2139-42e3-9296-7e4fed5ee868,44.192.238.247,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0)
70,Kari Scott,brownstanley@example.com,"5809 Brian Pike
Thomasfort, WY 61986",(779)793-4200,2020-03-05,inactive,chance,4,92.06,2024-09-26,2024-11-27,PayPal,Processing,2024-01-08 11:35:08.398410,-58.6464565,17.365555,aea0bcb1-cc6f-475c-bc45-1e05f88dc34e,218.190.24.117,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4 rv:5.0; nr-ZA) AppleWebKit/532.40.5 (KHTML, like Gecko) Version/4.0.4 Safari/532.40.5"
71,Alyssa James,hblackwell@example.com,"1670 Gonzales Avenue
Boothmouth, KY 81013",001-739-724-1247x22074,2020-07-08,pending,against,10,73.5,2023-10-10,2024-12-19,Credit Card,Shipped,2024-08-11 08:13:45.896944,-41.9924195,136.862637,bf60cd65-a02e-4335-9756-90ba1925ed64,54.214.16.132,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/48.0.880.0 Safari/536.1"
72,Jimmy Jensen,olivia82@example.net,"83962 Johnson Crossing
West William, MI 60121",001-320-774-3294x7941,2024-03-13,active,environmental,10,16.49,2022-04-09,2024-12-01,PayPal,Delivered,2024-10-28 01:47:04.082226,-44.853106,-165.712583,6ae6849e-a48c-4ab5-82aa-9114fbd0dd73,189.60.94.242,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/9.3e7237.0 Mobile/05Z157 Safari/535.1"
73,Jeffrey Wiggins,nelsonkayla@example.com,"1327 Clements Coves Suite 082
Brownshire, DE 99221",369.318.3656,2021-01-13,inactive,face,8,89.89,2024-09-29,2024-12-02,Credit Card,Shipped,2024-02-24 20:24:32.924038,-57.329178,171.749677,4f8c6bcc-e3d3-4474-9c78-e4b68f899c9c,61.88.205.27,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.30.7 (KHTML, like Gecko) Version/4.0 Safari/534.30.7"
74,John Navarro IV,heather65@example.net,"3831 Rodriguez Forge
West Randall, NY 09500",607-852-2782,2022-06-03,inactive,allow,7,79.05,2024-08-24,2024-12-06,Bank Transfer,Cancelled,2024-07-04 22:22:10.897497,4.449408,45.503657,9ebcb2bb-e3c9-4e9a-a1d4-d1a4f6deab44,43.67.103.19,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/27.0.803.0 Safari/531.1"
75,Anne Valdez,ascott@example.net,"8539 Owens Hills Apt. 917
Clineside, NC 87845",(624)890-6512,2020-10-30,active,wall,10,39.39,2024-08-11,2024-12-05,PayPal,Processing,2024-03-25 03:37:55.519265,-48.661645,2.546867,ecea5c3a-0f50-42bb-b46a-b51e9fa5cc0a,115.195.140.12,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/61.0.896.0 Safari/536.1"
76,Mary Floyd,martinezrebecca@example.com,"590 Amy Trafficway Apt. 099
South Kevin, PR 45169",908-611-8610x4040,2020-07-10,inactive,enough,9,55.35,2023-09-18,2024-12-05,PayPal,Cancelled,2024-05-31 22:48:35.906111,52.6461555,117.205911,089bb532-78c9-45a8-b5d4-432d186d7b8f,17.156.41.149,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/49.0.825.0 Safari/532.2"
77,Katherine Keith,lwright@example.org,"0557 Tyler Plain Suite 728
Garyhaven, MD 80463",+1-283-491-2382x9191,2021-11-10,inactive,set,10,30.3,2023-06-10,2024-12-05,Credit Card,Cancelled,2024-08-29 17:03:59.177491,47.556319,6.630214,93510c39-5a51-4314-a1f4-8368b031bde0,138.100.113.181,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:5.0; pa-PK) AppleWebKit/531.25.2 (KHTML, like Gecko) Version/4.0.3 Safari/531.25.2"
78,Richard Garcia,oscarnguyen@example.org,"8319 Ann Extension
South Christine, TX 75230",(805)510-3552x5982,2024-09-17,inactive,other,7,66.87,2022-08-17,2024-12-17,Bank Transfer,Processing,2024-05-28 10:26:34.287996,-29.977870,26.823497,239767c6-aa6d-47aa-99bf-0a583e8357ea,92.186.224.115,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/17.8r9066.0 Mobile/55N369 Safari/536.1"
79,Steven Martin,sandranelson@example.com,"10172 Glenn Islands Apt. 943
North Carlmouth, NC 20337",285.946.6964,2024-09-23,active,stock,7,81.46,2024-01-16,2024-12-17,PayPal,Shipped,2024-08-18 07:13:11.416885,80.615612,-111.732166,5072fb2c-4c71-46df-9366-91b36cca37e4,1.108.194.229,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6657-04-16 03:43:13.138489 Firefox/3.6.20
80,James Brown,browndebra@example.com,"9434 Alvarez Path
Richardsland, VA 97321",249.320.4948,2023-11-13,active,attack,1,50.84,2022-06-21,2024-12-15,PayPal,Cancelled,2024-01-02 10:26:31.864136,-33.216851,77.952572,2c72233d-bbf7-4e39-855c-69eb154c6d93,168.130.101.45,Opera/9.81.(X11; Linux x86_64; ka-GE) Presto/2.9.166 Version/10.00
81,Connor Lee,melaniemacias@example.org,"0433 Kim Keys Apt. 228
Jameston, FM 73846",001-361-270-1801x65216,2023-08-20,pending,front,7,73.74,2024-03-19,2024-12-15,PayPal,Shipped,2024-02-20 13:19:59.482559,6.9824895,114.587681,9fb17a28-bd63-4dee-811f-9215f5155d15,51.55.122.148,Opera/9.21.(Windows NT 5.0; ro-RO) Presto/2.9.184 Version/11.00
82,Connor Brown,luislee@example.org,"9019 Kristin Roads
Glassside, AR 54808",416.654.7751x61556,2022-02-25,inactive,put,8,23.58,2023-11-29,2024-12-20,Bank Transfer,Processing,2024-04-22 07:47:11.788144,-34.6612495,13.604137,d957e7c3-4bf5-44ba-aa1a-ce21a137770d,93.12.30.253,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/59.0.864.0 Mobile/89L211 Safari/533.1"
83,Jennifer Mcbride,umoss@example.net,"470 Victoria Port
Andreberg, AK 68291",001-531-793-1597x4242,2019-12-03,inactive,growth,3,59.03,2023-02-08,2024-12-19,Bank Transfer,Delivered,2024-07-15 01:40:14.017949,-68.970064,109.528821,91480a19-0aff-4177-8f46-9f89dfeae50e,34.96.14.175,Opera/9.56.(Windows CE; gd-GB) Presto/2.9.182 Version/11.00
84,Tony Delgado,bjohnson@example.net,"938 Kim Groves Apt. 853
West David, TX 13920",461-257-2298x88475,2024-05-15,active,shake,3,52.38,2023-12-17,2024-12-20,Bank Transfer,Cancelled,2023-12-10 18:32:17.656349,-65.8330005,94.053643,99ed527d-b39f-4ca8-b3af-ac31ecc2a51a,192.254.13.156,Opera/9.48.(X11; Linux i686; ca-FR) Presto/2.9.175 Version/12.00
85,Scott Lowe DVM,browningcaitlin@example.org,"058 Figueroa Corner
East Jimmy, NY 18517",8078110670,2024-07-23,inactive,particularly,3,37.07,2022-12-01,2024-11-24,Credit Card,Shipped,2024-05-19 18:01:45.400471,5.861081,-24.587628,a98f11b3-2d5b-4cb0-82c4-6c8adb659f0c,139.115.97.35,Mozilla/5.0 (Android 2.2; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0
86,John Cruz,judy01@example.com,"219 David Turnpike
Thomastown, NJ 46867",(904)814-0163x47350,2021-04-09,active,give,5,89.48,2021-12-25,2024-12-04,PayPal,Delivered,2024-05-06 09:02:06.972652,23.1915475,-109.560450,dc2bbacd-6b0a-4919-a8d6-28b6d011b8f0,152.191.169.75,Opera/9.43.(Windows NT 6.1; bem-ZM) Presto/2.9.184 Version/10.00
87,James Hernandez,destinywalters@example.org,"146 Jennifer Hollow Suite 059
North Raymond, UT 31016",924-959-2424x348,2022-11-29,active,cell,8,73.89,2024-08-01,2024-12-01,Credit Card,Cancelled,2024-10-18 01:19:44.988459,11.069431,168.359880,817475a0-fe5e-4a02-af45-ab2bac9e346f,147.254.119.22,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/15.8p2750.0 Mobile/88O502 Safari/532.0"
88,Melissa Murray,millerjay@example.org,"USCGC Kennedy
FPO AE 41201",+1-492-854-9229x0287,2020-08-13,inactive,control,10,25.77,2024-10-12,2024-12-01,PayPal,Cancelled,2024-04-11 07:44:09.413130,-74.908463,156.998066,b6ffe1c2-f85d-40d4-9e3c-02e5545a5872,42.229.85.36,Opera/9.42.(X11; Linux i686; br-FR) Presto/2.9.168 Version/10.00
89,Garrett Kaiser,snyderrobert@example.com,"883 Reyes Spur Suite 151
Lake Donaldbury, FM 36497",(249)312-4655,2020-10-13,pending,just,4,11.57,2022-09-08,2024-12-20,PayPal,Delivered,2024-09-01 04:14:19.489693,61.8254075,96.007270,ba79695f-fa67-466d-b7b9-dff739716ade,106.217.128.123,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/36.0.855.0 Mobile/68T329 Safari/534.1"
90,Shannon Huffman,jamesreyes@example.org,"0326 Stone Mountains
Weeksland, GA 35767",+1-292-968-5805x25563,2021-12-16,inactive,score,5,37.42,2023-05-11,2024-12-05,Bank Transfer,Delivered,2024-05-24 15:05:51.642716,-51.6914345,-160.341022,dbe3036d-0260-442f-8ea0-363890e68fd9,22.53.111.50,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5137-04-30 12:12:13.337296 Firefox/3.6.6
91,Cindy King,abarber@example.org,"97229 Mccarthy Groves
Bryantside, PR 89772",748-265-3045,2021-10-21,pending,international,3,61.18,2022-04-16,2024-12-16,Bank Transfer,Delivered,2023-11-29 08:54:15.382289,58.7993735,42.154662,f6e347f4-c55e-47d1-902b-99c4e3f39d4e,53.176.43.23,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1)
92,Ryan Garcia,diane61@example.net,"071 Hamilton Mill
Smithville, NH 33683",2706110293,2024-11-04,inactive,fill,1,55.47,2021-12-26,2024-11-27,Credit Card,Delivered,2024-03-18 10:08:27.191117,69.7342455,-102.944391,903cda02-c2af-4014-a251-00374946c70d,30.149.73.229,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1)
93,John James,ijordan@example.net,"285 Watson Courts Suite 325
Georgebury, VI 73056",(867)375-1963x178,2024-09-05,pending,whether,3,18.29,2022-11-29,2024-12-07,Credit Card,Delivered,2024-05-01 03:55:01.111706,-14.866064,81.031009,a7ab064a-94b9-48b9-b557-a020c5172627,190.156.198.203,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.10.5 (KHTML, like Gecko) Version/5.0.3 Safari/534.10.5"
94,Kathy Carson,wilsondavid@example.com,"238 Jonathan Shoals Apt. 223
Elizabethmouth, MA 08900",(889)712-1042x60558,2020-09-28,pending,grow,6,20.02,2022-01-21,2024-12-09,Credit Card,Delivered,2024-09-09 18:29:20.527488,85.2197315,128.566934,4b99667f-d83b-4dc8-a0cc-805a86c2b6e9,111.70.140.172,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1)
95,Jeffrey Baker,joseph07@example.org,"30471 Brandon Street
West Courtneyville, WI 28236",+1-577-368-2217x24433,2021-08-16,pending,chair,5,43.29,2024-07-29,2024-12-06,Bank Transfer,Processing,2024-10-04 07:55:53.862530,60.7849425,-90.037803,5958d3f6-db41-4153-893d-b0c5ffcf2a0f,114.47.184.38,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9; rv:1.9.2.20) Gecko/5688-07-19 03:46:39.539551 Firefox/3.8
96,Anthony Armstrong,james97@example.org,"084 Daniel Manors Suite 027
North Wandaville, GA 49302",+1-649-780-0017,2023-07-15,pending,sport,9,35.03,2024-07-21,2024-12-19,Credit Card,Delivered,2024-01-07 22:11:19.876516,62.262139,147.354185,d9c7ebcc-0059-48c5-8d68-8546646a12ff,46.11.105.115,Mozilla/5.0 (Android 3.2.2; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0
97,Holly Lambert,jonesemily@example.com,"954 Charles Courts Apt. 125
Colleenstad, VT 46793",001-638-681-2793x892,2021-10-25,pending,become,1,88.73,2024-02-09,2024-11-26,Credit Card,Processing,2024-08-28 09:08:33.127526,44.4837555,97.154406,02e4a285-7001-47b8-af19-c4aca63e4541,158.239.143.21,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/19.0.892.0 Mobile/30W895 Safari/534.1"
98,Gina Martin,brenda04@example.com,"731 Kelsey Route
Sarahborough, CA 28679",3549112186,2022-11-17,inactive,role,2,57.72,2024-06-26,2024-12-17,Bank Transfer,Cancelled,2024-05-25 04:09:13.889795,-7.5411835,-125.700496,1d35eeef-c48d-47f3-848b-8799d83fa54e,59.77.147.131,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.42.5 (KHTML, like Gecko) Version/4.0.5 Safari/532.42.5"
99,George Fernandez DDS,sandra17@example.net,"23784 Gerald Brook
Davisborough, AS 14957",(524)309-5219x7258,2024-09-07,inactive,floor,5,40.78,2023-06-07,2024-12-06,Credit Card,Shipped,2023-11-30 00:39:39.802855,-71.5947205,-20.795038,99adc89e-e3ea-4d94-a47c-0d9321c6b1b1,175.148.51.3,Mozilla/5.0 (Windows NT 6.1; sid-ET; rv:1.9.0.20) Gecko/2977-01-29 01:39:38.924076 Firefox/15.0
100,Dillon Mcguire,greenkenneth@example.com,"45896 Pennington Mountains Suite 550
West Michelle, AZ 33893",+1-384-964-6258,2020-05-02,pending,tell,9,63.31,2022-05-12,2024-11-25,PayPal,Cancelled,2024-11-06 03:03:52.371846,-47.3874755,7.350384,e7e279c2-038c-4825-a11f-7bd0f51460f6,189.219.68.238,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1)
101,Melissa Carlson,nathan89@example.net,"3905 Russell Summit
North Erik, AK 89272",001-609-974-2935x36155,2024-03-02,active,certainly,2,44.25,2023-02-18,2024-12-01,Bank Transfer,Delivered,2023-12-11 05:02:26.947058,-80.6241715,46.411719,92819411-974d-495b-99e9-b78b2d2f8313,3.121.158.229,Opera/8.17.(Windows NT 10.0; so-DJ) Presto/2.9.181 Version/11.00
102,Sarah Wright,williamdavis@example.net,"340 Butler Forge Apt. 544
Matastad, WA 04385",(326)520-5422,2023-02-18,pending,order,9,41.19,2024-02-17,2024-11-29,Bank Transfer,Cancelled,2024-03-18 10:36:11.480988,40.862934,18.344057,743e8042-b326-4c6f-a253-359054a89063,112.116.247.52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5 rv:3.0; iu-CA) AppleWebKit/534.2.2 (KHTML, like Gecko) Version/4.0 Safari/534.2.2"
103,Elizabeth Diaz,robertayala@example.net,"77109 Smith Place
North Katieport, VI 21432",452.665.2917x40004,2021-11-09,active,stay,1,18.65,2024-02-21,2024-12-01,Credit Card,Cancelled,2023-12-19 16:37:27.951400,81.7402835,60.500362,cbdb9d7e-e1a4-4b44-ae19-2b3ccb9954e0,137.209.160.213,Opera/9.39.(Windows NT 4.0; ik-CA) Presto/2.9.179 Version/10.00
104,Cynthia Anderson,lphelps@example.org,"9288 Julia Lane Apt. 132
West Paul, KS 06859",001-995-257-3645x124,2021-03-13,inactive,base,2,94.39,2022-04-04,2024-11-24,Bank Transfer,Processing,2024-02-24 11:37:23.858639,-83.674268,171.154077,523cf0d5-f8eb-4e4b-813d-9ce66b5f22dc,146.76.166.137,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/37.0.827.0 Safari/535.2"
105,Scott Williams,mary94@example.org,"08288 Smith Coves
Wardside, NE 33228",791-479-9329,2021-04-27,pending,sea,5,32.68,2023-01-19,2024-12-16,PayPal,Cancelled,2024-02-15 01:04:43.343048,-57.4765775,-153.395454,07f5b8a4-7cb4-48ef-9629-865c4a343e47,111.62.167.109,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; uz-UZ) AppleWebKit/532.19.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.5"
106,Richard Davis,cwashington@example.org,"199 Cunningham Spurs Apt. 705
North Mary, MO 59299",001-450-752-3198x08803,2024-10-17,inactive,environment,3,57.24,2022-08-05,2024-12-01,Bank Transfer,Delivered,2024-05-03 05:29:46.238175,-20.622327,89.522397,341531c6-9c58-468d-8004-5f4992a75677,46.37.156.14,Opera/9.12.(Windows NT 6.2; mt-MT) Presto/2.9.176 Version/12.00
107,Rebecca Owens,melissamartin@example.net,"7035 Henry Station Suite 546
South John, LA 42952",(200)421-6256,2020-09-27,inactive,stuff,10,58.1,2023-03-27,2024-12-15,Credit Card,Cancelled,2024-01-30 06:43:22.298217,-23.320680,93.612481,dc66a18f-a80d-4eff-b71f-102be0901835,193.82.76.222,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; es-DO) AppleWebKit/533.17.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.17.6"
108,Ebony Thomas,robert51@example.net,"USNS Garcia
FPO AA 60988",8154216617,2021-06-10,pending,about,6,20.84,2023-03-09,2024-12-01,PayPal,Shipped,2024-11-07 17:50:40.487441,-89.366517,78.701422,e948faf7-3885-40d8-8401-bed3334e8bf8,52.204.230.206,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1; rv:1.9.3.20) Gecko/6962-05-10 02:33:02.013489 Firefox/3.6.18
109,Jeffrey Horn,holtbrenda@example.org,"6422 Park Key Suite 043
South Brandon, OH 14117",(834)990-4075x32810,2022-04-13,pending,grow,1,19.72,2024-09-03,2024-12-09,Bank Transfer,Delivered,2024-01-16 08:49:18.481222,63.584804,-32.672990,89f145b9-ee46-445c-ba9c-9b573a45a7da,203.157.42.98,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/533.47.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.47.2"
110,Barbara Jackson,jacksonolivia@example.com,"0062 Thomas Groves
East Natalieburgh, GA 66737",656-953-5929x41778,2021-11-27,active,reflect,8,11.15,2024-11-04,2024-12-05,PayPal,Delivered,2023-12-07 07:21:58.305894,-67.7013885,128.013884,15e76ed8-7f8d-43c2-a971-9d228f94d73e,209.59.42.34,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/54.0.877.0 Safari/532.1"
111,Tony Chambers,jenniferacosta@example.net,"5415 Hernandez Mountain
Port Leahmouth, WA 85581",+1-484-529-9899x76692,2021-07-30,inactive,party,6,67.97,2023-02-23,2024-12-16,Credit Card,Delivered,2024-07-09 07:19:01.520835,60.7011465,-22.364629,e188d991-d37e-4e10-a2a5-c9327ddad9fe,86.153.241.70,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.807.0 Safari/532.1"
112,Jasmine Blanchard,cameron08@example.org,"92761 Reynolds Brooks
Reedport, AL 11705",927-829-0241,2020-06-08,inactive,service,4,58.97,2023-02-12,2024-12-02,Credit Card,Cancelled,2024-08-21 02:59:46.368200,-5.0528425,-47.866443,71116cbe-3d3d-4a64-84c0-33c7cdc9ab3e,38.251.41.143,Opera/8.72.(X11; Linux x86_64; so-SO) Presto/2.9.167 Version/12.00
113,Jack Davis,alvarezanthony@example.net,"PSC 3343, Box 2608
APO AA 89206",+1-992-418-7589x5797,2023-07-16,inactive,health,2,54.54,2023-11-29,2024-12-17,Credit Card,Delivered,2024-03-28 19:44:27.807766,66.4580445,154.168012,3e6f6dd7-ee00-446a-8a98-1ca8a1d0af1b,73.101.90.227,Opera/8.86.(Windows NT 5.01; csb-PL) Presto/2.9.163 Version/11.00
114,Krystal Quinn,pattersonlaura@example.com,"26031 Ashley Pass Apt. 149
Jonesview, MH 59200",(574)949-3440,2023-06-20,active,admit,6,20.89,2021-11-23,2024-12-09,PayPal,Delivered,2024-10-09 21:45:52.795463,-18.0048765,-62.347168,ff40abf5-cf62-4e0b-8c50-c161d9ccefdb,2.247.160.57,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6 rv:5.0; quz-PE) AppleWebKit/532.32.3 (KHTML, like Gecko) Version/5.0.1 Safari/532.32.3"
115,Cheryl Banks,ianderson@example.com,"177 Huff Mews Suite 565
Buckleyburgh, NJ 97182",(312)667-0430x10242,2023-05-02,pending,over,5,77.45,2024-01-07,2024-11-26,Credit Card,Delivered,2024-03-05 10:03:49.899740,76.2635425,-66.233510,b5dcabd4-8f85-4729-9f4d-67d832069ba8,92.170.125.143,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.3.3 (KHTML, like Gecko) Version/4.0.1 Safari/531.3.3"
116,Mrs. Theresa Sanders,griffinkaren@example.com,"79920 Brandon Village
Merrittmouth, VT 33829",5385947756,2024-02-04,pending,other,8,27.7,2022-06-01,2024-11-27,PayPal,Cancelled,2024-03-01 21:54:34.438992,10.7523615,-168.017858,e86824d8-a47a-4019-9f1f-923c0b904efb,219.168.95.59,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.817.0 Safari/531.2"
117,Michael Mcguire,kevin35@example.net,"39545 Caitlin Parkway
Taylorstad, HI 51629",257-858-2574,2023-12-21,active,almost,1,37.27,2024-11-10,2024-12-02,PayPal,Delivered,2024-11-02 14:48:33.983295,-51.141718,-58.941193,eda8b87a-f53c-4b65-b3a8-07416c925faa,99.174.104.136,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; id-ID) AppleWebKit/535.31.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.31.4"
118,Ricardo Terry,jessica16@example.com,"140 Becker Villages Apt. 942
Meyerville, HI 33258",(233)395-5342x545,2020-08-28,active,kid,8,72.79,2024-02-04,2024-12-16,Credit Card,Processing,2023-12-25 12:25:07.712561,-19.040751,-81.913983,34d92515-1051-492a-a60c-ee31e16fc8bd,107.78.136.134,Opera/8.50.(Windows NT 11.0; lg-UG) Presto/2.9.184 Version/10.00
119,Meghan Walls,tyler74@example.com,"947 Riley Pine
Port Scottborough, WI 62136",+1-459-337-1076,2024-03-06,inactive,audience,5,57.41,2024-11-10,2024-12-04,Credit Card,Processing,2024-08-19 07:50:27.975109,6.6391665,-106.815963,6ce574f8-d6ac-49fc-82ce-a414b7dcb34a,74.115.219.107,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1)
120,Joseph Harrison,yarellano@example.org,"479 Martin Locks Apt. 038
North Russell, WA 85535",842-222-2513x02844,2020-03-18,inactive,performance,1,28.45,2022-07-27,2024-12-12,Bank Transfer,Processing,2024-09-22 19:41:27.252836,-24.471324,-130.193276,8538e3dc-43dd-46ae-96c6-241e9a3509ff,43.128.95.116,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/61.0.828.0 Safari/535.2"
